,accuracy,val_accuracy,loss,val_loss,psnr,val_psnr,ssim,val_ssim
0,0.3340280055999756,0.33033186197280884,0.043809615075588226,0.0341351293027401,13.839405059814453,14.692301750183105,0.046550437808036804,0.08494097739458084
1,0.33497104048728943,0.30131950974464417,0.02779260464012623,0.026986710727214813,15.600554466247559,15.714282035827637,0.10543587803840637,0.10212637484073639
2,0.33422935009002686,0.312389999628067,0.02392388880252838,0.021483372896909714,16.248952865600586,16.6973934173584,0.12297677993774414,0.1167658120393753
3,0.3336143493652344,0.3230331540107727,0.02141416445374489,0.017636235803365707,16.729873657226562,17.557289123535156,0.13418783247470856,0.12665501236915588
4,0.33450713753700256,0.33016034960746765,0.0200558602809906,0.015667559579014778,17.01572608947754,18.075103759765625,0.14022891223430634,0.13318227231502533
5,0.33492106199264526,0.3351703882217407,0.01931648515164852,0.014983703382313251,17.180334091186523,18.270246505737305,0.1432921588420868,0.13594327867031097
6,0.3353302776813507,0.34326139092445374,0.018827583640813828,0.014571275562047958,17.292943954467773,18.392223358154297,0.14533987641334534,0.13813763856887817
7,0.33529138565063477,0.34349870681762695,0.018474578857421875,0.014340056106448174,17.376117706298828,18.462223052978516,0.14687977731227875,0.1386590600013733
8,0.33502671122550964,0.3436954617500305,0.01819509267807007,0.014155006036162376,17.443017959594727,18.51915168762207,0.1481105238199234,0.13935601711273193
9,0.3347313106060028,0.34651926159858704,0.017984304577112198,0.014028609730303288,17.49423599243164,18.558496475219727,0.1490560621023178,0.13991816341876984
10,0.3347812294960022,0.34858810901641846,0.01783500611782074,0.01396331749856472,17.53083038330078,18.578947067260742,0.14974787831306458,0.14005272090435028
11,0.33489716053009033,0.34500452876091003,0.017726650461554527,0.013870248571038246,17.557559967041016,18.60834503173828,0.15025022625923157,0.14096522331237793
12,0.33505332469940186,0.3425167500972748,0.017639389261603355,0.01383183989673853,17.57920265197754,18.620525360107422,0.15064166486263275,0.14108578860759735
13,0.3353326618671417,0.33802902698516846,0.017567217350006104,0.013759183697402477,17.597166061401367,18.643651962280273,0.15096940100193024,0.14204464852809906
14,0.33557578921318054,0.3378128409385681,0.017498407512903214,0.01369792502373457,17.614343643188477,18.66314125061035,0.15128041803836823,0.14296554028987885
15,0.33588501811027527,0.3369973301887512,0.017433131113648415,0.013651874847710133,17.630678176879883,18.6778507232666,0.15157441794872284,0.14363542199134827
16,0.3358045220375061,0.3373126983642578,0.01737024076282978,0.013617906719446182,17.64645004272461,18.688671112060547,0.15183888375759125,0.14474260807037354
17,0.3353959321975708,0.3339192569255829,0.017304472625255585,0.013568797148764133,17.662939071655273,18.7044620513916,0.15211531519889832,0.14581285417079926
18,0.3350556492805481,0.3344516456127167,0.01723291352391243,0.013536389917135239,17.680927276611328,18.71490478515625,0.1524091362953186,0.14589126408100128
19,0.3349386155605316,0.33537712693214417,0.017153672873973846,0.013486065901815891,17.70097541809082,18.731151580810547,0.15272477269172668,0.14627404510974884
20,0.3346148431301117,0.3379337191581726,0.01707008294761181,0.013416780158877373,17.722227096557617,18.753673553466797,0.15306885540485382,0.14698567986488342
21,0.33439207077026367,0.3385731875896454,0.016992544755339622,0.013369870372116566,17.74197006225586,18.768966674804688,0.15339317917823792,0.14719034731388092
22,0.33424246311187744,0.33936449885368347,0.016922641545534134,0.013348505832254887,17.759891510009766,18.775936126708984,0.1536855399608612,0.14741510152816772
23,0.3340549170970917,0.33689579367637634,0.01685977727174759,0.01332278735935688,17.776037216186523,18.784330368041992,0.15394510328769684,0.14750179648399353
24,0.3339218497276306,0.3374696969985962,0.016803478822112083,0.013300721533596516,17.79061508178711,18.791595458984375,0.15418113768100739,0.147731214761734
25,0.33388468623161316,0.33498719334602356,0.016751959919929504,0.013277013786137104,17.803939819335938,18.7994441986084,0.15439218282699585,0.1480294018983841
26,0.3338505029678345,0.3348638117313385,0.016703588888049126,0.013281404040753841,17.816509246826172,18.797962188720703,0.15459412336349487,0.14800626039505005
27,0.33389317989349365,0.3342309594154358,0.016656721010804176,0.01326102577149868,17.828689575195312,18.804723739624023,0.15478365123271942,0.1482473760843277
28,0.3339099884033203,0.3336211144924164,0.016611041501164436,0.013260041363537312,17.840635299682617,18.80506706237793,0.15497295558452606,0.1483938843011856
29,0.33390042185783386,0.3350096344947815,0.01656808704137802,0.013257537968456745,17.851879119873047,18.805896759033203,0.15514637529850006,0.14854183793067932
30,0.3338938057422638,0.3345087468624115,0.016525279730558395,0.013256758451461792,17.863052368164062,18.806203842163086,0.15531963109970093,0.14886069297790527
31,0.3339219093322754,0.3342509865760803,0.016481611877679825,0.013239444233477116,17.874523162841797,18.812000274658203,0.15549665689468384,0.14843253791332245
32,0.3339039087295532,0.3348682224750519,0.01644047349691391,0.013254049234092236,17.88534927368164,18.80717658996582,0.15566886961460114,0.14874152839183807
33,0.3339541554450989,0.3341715633869171,0.016398129984736443,0.013237939216196537,17.896459579467773,18.812578201293945,0.15583717823028564,0.14879854023456573
34,0.3340466320514679,0.3348548114299774,0.01635587029159069,0.0132412975654006,17.907629013061523,18.811553955078125,0.1560097187757492,0.14855682849884033
35,0.3341982960700989,0.3349544107913971,0.016312742605805397,0.013258466497063637,17.919025421142578,18.805912017822266,0.15618248283863068,0.14870768785476685
36,0.3343089818954468,0.33428093791007996,0.016271136701107025,0.013259867206215858,17.930030822753906,18.80548095703125,0.1563509851694107,0.14897200465202332
