,gen_loss,dis_loss,feature_loss,dis_acc
245,0.832093179,0.253048255,10.12705994,0.5
246,0.907871962,0.255035033,12.97957706,0.5
247,0.786502063,0.257072929,19.86478806,0.5
248,0.756853342,0.255355324,16.78987885,0.5
249,0.738689005,0.253956609,17.9046402,0.5
250,0.889568031,0.253612681,16.09853935,0.5
251,0.9218871,0.25343853,12.86334419,0.5
252,0.939388156,0.253339908,10.84089565,0.5
253,0.802149951,0.253022644,14.52614975,0.5
254,0.768566132,0.25701192,19.91182137,0.5
255,0.762466669,0.255349267,13.51247787,0.5
256,0.839731872,0.253241062,12.44873333,0.5
257,0.834376276,0.252914769,15.41674328,0.5
258,0.872203529,0.253269349,13.73872375,0.5
259,0.751508534,0.255640774,15.62920094,0.5
260,0.824142516,0.255577368,11.58941269,0.5
261,0.716774523,0.256339862,13.94813156,0.5
262,0.740373909,0.254861063,13.42500019,0.5
263,0.797853231,0.253851315,14.4694109,0.5
264,0.782691896,0.254552025,10.73473454,0.5
265,0.833929837,0.253924927,12.89662647,0.5
266,0.794831455,0.253008295,12.96509647,0.5
267,0.767100453,0.252402152,10.96773815,0.5
268,0.800934672,0.253423096,14.8969202,0.5
269,0.755115688,0.253259663,7.906214237,0.5
270,0.718329251,0.253746522,9.702327728,0.5
271,0.718113482,0.254051011,9.503333092,0.5
272,0.791788101,0.256093496,18.04322433,0.5
273,0.946405709,0.253784956,11.16431522,0.5
274,0.759730279,0.25519118,13.40310383,0.5
275,0.85855186,0.254884161,13.70800114,0.5
276,0.583593667,0.258047635,14.37549973,0.5
277,0.593124151,0.255572312,13.64786148,0.5
278,0.777071357,0.253532346,11.80108166,0.5
279,0.816514432,0.252871629,15.31136036,0.5
280,0.79731524,0.253991147,10.19325066,0.5
281,0.775862634,0.25417359,14.17871475,0.5
282,0.952034116,0.254093396,16.23194695,0.5
283,1.04451108,0.252690683,13.67206192,0.5
284,0.843597054,0.253704898,13.28693771,0.5
285,0.767877698,0.253579809,13.15717411,0.5
286,0.840521812,0.253604705,13.89031506,0.5
287,0.884378195,0.254095942,12.98527527,0.5
288,0.777748287,0.253599885,10.65053558,0.5
289,0.81945008,0.252990363,12.07566929,0.5
290,0.744128048,0.25240115,9.052178383,0.5
291,0.725506604,0.253776536,12.53886318,0.5
292,0.750217915,0.253069865,15.13394642,0.5
293,0.711586416,0.253394903,11.56305313,0.5
294,0.735195458,0.253777585,13.319561,0.5
295,0.730793834,0.253902171,16.37351608,0.5
296,0.722333312,0.254500887,18.12003326,0.5
297,0.768716812,0.255976859,11.72864151,0.5
298,0.76070565,0.255137928,12.51082706,0.5
299,0.765065372,0.255781494,12.62914658,0.5
300,0.769348085,0.254266087,9.945132256,0.5
301,0.767420471,0.253756252,13.52087212,0.5
302,0.848399878,0.254645444,17.36437035,0.5
303,0.844450891,0.25367039,15.80051708,0.5
304,0.910381973,0.255002984,15.43991089,0.5
305,0.790688157,0.260302915,13.4964962,0.5
306,0.901046991,0.257601646,14.14793205,0.5
307,0.870673418,0.253366405,12.29598522,0.5
308,0.818590283,0.253230729,11.17687511,0.5
309,0.888697684,0.254908749,11.47849178,0.5
310,0.806953549,0.255878297,11.76620007,0.5
311,0.910381973,0.255738001,13.72112465,0.5
312,0.806479454,0.254527664,14.25414658,0.5
313,0.829857111,0.255555005,13.30212212,0.5
314,0.883360744,0.256142868,10.095438,0.5
315,0.856166661,0.255096892,12.18470669,0.5
316,0.82254833,0.255428955,12.0383625,0.5
317,0.857390344,0.25378621,11.89377117,0.5
318,0.75484997,0.252812584,12.0987711,0.5
319,0.751342058,0.25292894,16.63372803,0.5
320,0.743549466,0.252433537,13.53860474,0.5
321,0.840174317,0.252333123,13.86350536,0.5
322,0.763776898,0.252241202,10.14081669,0.5
323,0.835548162,0.252886686,14.41366577,0.5
324,0.870104074,0.252718918,15.07221985,0.5
325,0.797314107,0.252578306,14.23949814,0.5
326,0.750311911,0.252546163,12.52647781,0.5
327,0.72389394,0.252070696,15.4575243,0.5
328,0.779099226,0.25182592,12.88483906,0.5
329,0.760417283,0.25220564,15.46624088,0.5
330,0.843445122,0.25242186,13.78055954,0.5
331,0.752017438,0.253221263,13.62335587,0.5
332,0.844084561,0.25344267,13.33398628,0.5
333,0.830367088,0.252460995,12.16794968,0.5
334,0.809425414,0.25241861,14.04365349,0.5
335,0.855420828,0.252665612,13.69914913,0.5
336,0.794643521,0.252769865,18.37821198,0.5
337,0.829790711,0.254150567,14.83665657,0.5
338,0.907453954,0.253822122,10.49132919,0.5
339,0.760243416,0.254818285,9.013907433,0.5
340,0.875123739,0.255006578,16.52805328,0.5
341,0.921979904,0.252229999,11.47792625,0.5
342,1.008240581,0.252577901,12.13640499,0.5
343,0.817772031,0.252082102,20.36800575,0.5
344,0.759267449,0.251732289,14.52955246,0.5
345,0.798049629,0.252641038,12.80684566,0.5
346,0.804069042,0.254098282,14.55681896,0.5
347,0.718523026,0.255395561,8.530295372,0.5
348,0.737980127,0.255483153,13.01581478,0.5
349,0.869788885,0.254384249,15.04238892,0.5
350,0.941721499,0.252956199,14.04234123,0.5
351,0.836578608,0.253630337,14.88309765,0.5
352,0.768938303,0.256294137,12.42437744,0.5
353,0.851060808,0.256861989,13.52009201,0.5
354,0.893484235,0.256622124,13.55531502,0.5
355,0.799403071,0.25315619,10.60146236,0.5
356,0.749992251,0.254059049,13.2731514,0.5
357,0.745083809,0.254151064,12.68483829,0.5
358,0.839776278,0.254483709,12.37245655,0.5
359,0.818959951,0.253326426,10.2028656,0.5
360,0.874477327,0.253722514,15.13825798,0.5
361,0.777262092,0.252591892,22.97666168,0.5
362,0.73042649,0.252021429,12.75533772,0.5
363,0.823286057,0.251946411,13.42480087,0.5
364,0.747490585,0.251910879,11.96524048,0.5
365,0.734635353,0.251797645,11.14776421,0.5
366,0.773342192,0.251894241,12.77701473,0.5
367,0.77019614,0.252179314,15.69582462,0.5
368,0.774921834,0.252387255,12.31035423,0.5
369,0.842004657,0.252998559,13.13703537,0.5
370,0.813484371,0.252259267,13.84639072,0.5
371,0.754555523,0.252164428,11.04189396,0.5
372,0.760231912,0.252355608,15.50201607,0.5
373,0.737117767,0.251612178,12.99493885,0.5
374,0.779012442,0.252151163,13.27787685,0.5
375,0.771810293,0.252467418,13.74390125,0.5
376,0.779921412,0.252924037,13.16084862,0.5
377,0.754735589,0.252658092,18.49311638,0.5
378,0.747027159,0.251831151,13.29142952,0.5
379,0.70826143,0.252375074,17.48198128,0.5
380,0.690100491,0.253153765,11.9535675,0.5
381,0.739326298,0.252405887,20.5448761,0.5
382,0.789936423,0.252083809,8.890833855,0.5
383,0.91997695,0.252080623,10.87169552,0.5
384,0.86526984,0.251805055,11.79860783,0.5
385,0.830105543,0.251509075,13.80793285,0.5
386,0.756902575,0.251809356,11.00443554,0.5
387,0.761022031,0.252572198,12.0471611,0.5
388,0.890209734,0.252339761,12.5201683,0.5
389,0.863631368,0.253086725,13.81596851,0.5
390,0.792219758,0.253355959,8.889323235,0.5
391,0.856096804,0.254498986,11.86477947,0.5
392,0.812612116,0.252694853,13.39415359,0.5
393,0.774573386,0.252976348,13.34095383,0.5
394,0.909809649,0.253173364,14.12985229,0.5
395,0.772552729,0.253953952,8.652774811,0.5
396,0.819479406,0.25375635,9.243572235,0.5
397,0.771967649,0.252691705,9.775439262,0.5
398,0.717005432,0.252848271,14.5138855,0.5
399,0.807117343,0.252489323,14.38029957,0.5
400,0.791512489,0.251603237,15.15964413,0.5
401,0.795017481,0.252357879,12.37747669,0.5
402,0.76494348,0.252102927,12.6995039,0.5
403,0.759833455,0.251955391,14.51532459,0.5
404,0.764695942,0.252401299,11.96609402,0.5
405,0.802036107,0.252802906,14.16005325,0.5
406,0.739610434,0.254153821,11.73254108,0.5
407,0.770793259,0.256506249,7.455066204,0.5
408,0.842184782,0.255080676,11.21561623,0.5
409,0.894321859,0.252510155,13.73352242,0.5
410,0.764528692,0.252841114,12.09488392,0.5
411,0.806309581,0.253222847,13.46526432,0.5
412,0.772407234,0.253547695,13.70837784,0.5
413,0.767717481,0.253858881,12.88571835,0.5
414,0.852572322,0.252586048,13.21286678,0.5
415,0.735576928,0.252381367,13.3029747,0.5
416,0.755273521,0.25162928,12.73131466,0.5
417,0.802137434,0.253134197,14.55337048,0.5
418,0.858150542,0.254814705,12.53084755,0.5
419,0.82557261,0.253677769,13.37605667,0.5
420,0.781023145,0.254172399,11.87549305,0.5
421,0.812779605,0.252609057,13.35408211,0.5
422,0.733556211,0.253074998,9.969114304,0.5
423,0.771079481,0.253116907,17.48010254,0.5
424,0.760417044,0.253088699,14.67163467,0.5
425,0.771153927,0.252896044,11.92198849,0.5
426,0.762632608,0.252181623,13.02830601,0.5
427,0.686126173,0.252378105,18.53709984,0.5
428,0.743411183,0.251726375,13.83042431,0.5
429,0.813011885,0.252738504,14.69184685,0.5
430,0.93482089,0.254930224,12.52208328,0.5
431,0.820751429,0.253778874,12.14914703,0.5
432,0.744504809,0.253155387,14.19196415,0.5
433,0.705819368,0.253002731,13.45143795,0.5
434,0.777593851,0.25411533,15.34980297,0.5
435,0.816224039,0.252199684,13.12008286,0.5
436,0.871389389,0.252522275,11.38937759,0.5
437,0.768522441,0.253667793,16.62467194,0.5
438,0.759514153,0.252655756,12.40219593,0.5
439,0.803737998,0.253074265,14.00737381,0.5
440,0.843278646,0.2522571,13.21978283,0.5
441,0.85798943,0.251899096,12.78312588,0.5
442,0.77315557,0.251849466,10.59572983,0.5
443,0.684669614,0.251969153,10.29578495,0.5
444,0.70446229,0.252716996,9.083711624,0.5
445,0.752772629,0.252387832,14.23823357,0.5
446,0.815269709,0.253168067,15.20326424,0.5
447,0.856690109,0.253327651,10.37050629,0.5
448,0.805930972,0.25251581,13.69786358,0.5
449,0.77243948,0.251878791,12.14927197,0.5
450,0.757825792,0.25307876,10.81522465,0.5
451,0.779467702,0.25355443,13.77595901,0.5
452,0.849510372,0.254365419,14.23394775,0.5
453,0.715690911,0.253651326,11.39183521,0.5
454,0.805521846,0.252705849,13.62847137,0.5
455,0.769099712,0.25217253,13.32481766,0.5
456,0.800807297,0.25190004,12.1847105,0.5
457,0.846015692,0.253476844,12.09045219,0.5
458,0.848788261,0.253513169,14.18800926,0.5
459,0.783763945,0.253526034,12.03882217,0.5
460,0.832357943,0.252409556,15.18674374,0.5
461,0.977657318,0.253998808,12.05426216,0.5
462,0.924202621,0.252868668,12.31594372,0.5
463,0.926275909,0.25312523,11.28615189,0.5
464,0.60569936,0.253244156,13.83613205,0.5
465,0.636445105,0.253451802,12.03424931,0.5
466,0.651863039,0.255997772,9.495513916,0.5
467,0.803047717,0.25404877,15.14119148,0.5
468,0.799659729,0.252830655,12.89239502,0.5
469,0.758727252,0.253323982,13.87372875,0.5
470,0.739811361,0.253931525,11.36821461,0.5
471,0.810602725,0.253333274,11.37544632,0.5
472,0.803758085,0.253474761,13.10743427,0.5
473,0.80951792,0.254147252,11.45629787,0.5
474,0.706556022,0.256385975,13.2566843,0.5
475,0.785949588,0.253096851,13.27419662,0.5
476,0.7471807,0.252258312,11.0472126,0.5
477,0.746829927,0.252331925,10.81144524,0.5
478,0.727951467,0.252487346,11.91704369,0.5
479,0.750506759,0.252738729,14.29894829,0.5
480,0.757508993,0.252864659,13.05263424,0.5
481,0.678394556,0.25307085,10.67769337,0.5
482,0.721443832,0.253775969,9.53307724,0.5
483,0.631595314,0.252261611,15.38473892,0.5
484,0.813307226,0.252683247,16.1124649,0.5
485,0.817675173,0.252410615,13.79728317,0.5
486,0.835263014,0.253039743,13.7556572,0.5
487,0.761718512,0.25222979,11.355093,0.5
488,0.765961528,0.251760577,11.33376408,0.5
489,0.75849849,0.252879213,13.86788273,0.5
490,0.729925632,0.252779056,10.70310211,0.5
491,0.833944619,0.252218058,12.28750134,0.5
492,0.803548694,0.251624087,13.89560413,0.5
493,0.767279208,0.251831994,15.2321434,0.5
494,0.736446619,0.252343225,14.39126205,0.5
495,0.733594954,0.251565329,14.1040535,0.5
496,0.71167773,0.251421609,12.22012138,0.5
497,0.740167737,0.251822213,12.78628349,0.5
498,0.835091174,0.252008393,13.86106586,0.5
499,0.759882629,0.251957144,10.56850529,0.5
500,0.767201662,0.251480454,10.95836926,0.5
501,0.772039175,0.251863654,13.01400661,0.5
502,0.790876508,0.252565357,13.79535294,0.5
503,0.75054729,0.253129013,16.8273468,0.5
504,0.779559851,0.254789098,18.46226692,0.5
505,0.781607866,0.253757756,14.38201904,0.5
506,0.863057911,0.253308056,14.13299942,0.5
507,0.792155921,0.253317269,11.87817192,0.5
508,0.71209693,0.252508837,14.73701954,0.5
509,0.751595795,0.252379469,10.44395733,0.5
510,0.724558473,0.25372354,13.4660902,0.5
511,0.756361067,0.255819644,13.3321619,0.5
512,0.789149702,0.253047595,13.01470184,0.5
513,0.757475138,0.252377558,9.798869133,0.5
514,0.756265879,0.252134853,10.03133965,0.5
515,0.759157896,0.252807266,12.1252346,0.5
516,0.730088472,0.252803228,12.51936817,0.5
517,0.767922699,0.252033039,13.05981445,0.5
518,0.734584272,0.25218398,10.21388626,0.5
519,0.793412864,0.252194749,13.27751827,0.5
520,0.763579667,0.252407681,12.99035454,0.5
521,0.7328915,0.251249059,12.220788,0.5
522,0.813158453,0.25187015,10.50143814,0.5
523,0.749416292,0.252643358,13.8345747,0.5
524,0.731640697,0.252192001,12.49243641,0.5
525,0.737959206,0.252041619,11.79543877,0.5
526,0.869010866,0.253912155,11.90738297,0.5
527,0.809176445,0.252940342,12.07084179,0.5
528,0.763585269,0.252057231,13.29749489,0.5
529,0.742123663,0.25280437,12.42210007,0.5
530,0.745233953,0.252774393,10.03003025,0.5
531,0.640862346,0.252289498,12.4587698,0.5
532,0.686053991,0.252411575,13.77500916,0.5
533,0.75301075,0.251923192,13.01310921,0.5
534,0.743789732,0.251905781,12.34485245,0.5
535,0.763332248,0.251495747,13.66421795,0.5
536,0.769027174,0.251800441,13.80196571,0.5
537,0.755788684,0.252378519,13.28811646,0.5
538,0.691344678,0.252225772,11.53362751,0.5
539,0.718778193,0.254195192,12.83813095,0.5
540,0.711850286,0.256632183,17.49812889,0.5
541,0.62210381,0.255838164,14.20918369,0.5
542,0.672580302,0.253113963,13.26404953,0.5
543,0.736283064,0.251969205,12.31483746,0.5
544,0.757935107,0.252330249,14.66378593,0.5
545,0.777060747,0.251908271,13.25175953,0.5
546,0.730662644,0.252166491,13.71102047,0.5
547,0.68128401,0.252227758,13.05599022,0.5
548,0.754176259,0.251736598,12.45516968,0.5
549,0.799249947,0.251516239,11.63135433,0.5
550,0.827631235,0.251619795,11.94683456,0.5
551,0.799590945,0.251928817,11.90054703,0.5
552,0.759982765,0.252519439,12.39527416,0.5
553,0.702151239,0.252007723,12.63245106,0.5
554,0.759982526,0.252163058,11.17827415,0.5
555,0.686959267,0.25250664,13.06244183,0.5
556,0.707097292,0.252927753,9.353177071,0.5
557,0.701874852,0.251855834,10.18103409,0.5
558,0.737250388,0.25214394,12.75039864,0.5
559,0.760327458,0.252411993,11.05003738,0.5
560,0.771231353,0.253410427,12.07101727,0.5
561,0.737327993,0.252882057,14.7536726,0.5
562,0.700036883,0.251962177,12.82879162,0.5
563,0.715477824,0.252002835,13.4948864,0.5
564,0.745022893,0.252920671,12.11176205,0.5
565,0.743620932,0.253805115,11.877738,0.5
566,0.708114982,0.255062478,12.14387989,0.5
567,0.742776692,0.253599268,16.61168098,0.5
568,0.703653574,0.253304399,12.835042,0.5
569,0.733999252,0.25230693,12.21486759,0.5
570,0.719760716,0.252154754,13.26008129,0.5
571,0.838223875,0.251978332,11.2005043,0.5
572,0.72785604,0.251594047,8.20936203,0.5
573,0.754779518,0.252291889,13.48845387,0.5
574,0.808007896,0.251746786,14.5114851,0.5
575,0.712715983,0.251831391,13.70318985,0.5
576,0.705995381,0.251559216,13.16758156,0.5
577,0.681095302,0.251526542,11.49639988,0.5
578,0.709884942,0.251885424,13.03864002,0.5
