,accuracy,val_accuracy,loss,val_loss,psnr,val_psnr,ssim,val_ssim
0,0.3313174843788147,0.33037909865379333,0.0417923703789711,0.032865010201931,14.097379684448242,14.846976280212402,0.059939149767160416,0.09308567643165588
1,0.33248841762542725,0.32582011818885803,0.027340881526470184,0.028488826006650925,15.666950225830078,15.469684600830078,0.10811788588762283,0.10591307282447815
2,0.3331747353076935,0.31855857372283936,0.024138448759913445,0.02175581455230713,16.208635330200195,16.643564224243164,0.12197139114141464,0.11626684665679932
3,0.3330448269844055,0.3113291263580322,0.02169725112617016,0.018567292019724846,16.67229652404785,17.3330020904541,0.13288354873657227,0.1255650520324707
4,0.3326450288295746,0.3155614733695984,0.020259199663996696,0.016330426558852196,16.97124671936035,17.893436431884766,0.13933522999286652,0.13162530958652496
5,0.33230364322662354,0.32075390219688416,0.019421696662902832,0.015120573341846466,17.156354904174805,18.230371475219727,0.14283937215805054,0.13552266359329224
6,0.33219724893569946,0.32130882143974304,0.018882283940911293,0.014679611660540104,17.280193328857422,18.3598690032959,0.14506760239601135,0.13653631508350372
7,0.33209875226020813,0.3263108432292938,0.018480069935321808,0.014400175772607327,17.37487030029297,18.444053649902344,0.14678265154361725,0.13819825649261475
8,0.3323151171207428,0.32710787653923035,0.01816752552986145,0.014184918254613876,17.449682235717773,18.51013946533203,0.14817456901073456,0.1394406110048294
9,0.33238160610198975,0.3266746997833252,0.01794423907995224,0.014033719897270203,17.503938674926758,18.557178497314453,0.14921438694000244,0.1404046267271042
10,0.33237120509147644,0.3271270990371704,0.017789121717214584,0.013947331346571445,17.54199981689453,18.584287643432617,0.14993062615394592,0.14069943130016327
11,0.3322848379611969,0.32688987255096436,0.017679302021861076,0.013816223479807377,17.569110870361328,18.625673294067383,0.15044882893562317,0.14234624803066254
12,0.3321569859981537,0.32844454050064087,0.01759093441069126,0.013767803087830544,17.591083526611328,18.64103126525879,0.1508491039276123,0.14273634552955627
13,0.33195361495018005,0.3291861414909363,0.017521027475595474,0.013712577521800995,17.608461380004883,18.658613204956055,0.15117087960243225,0.14329220354557037
14,0.3316708207130432,0.3299136757850647,0.017451772466301918,0.01368013583123684,17.62578773498535,18.668922424316406,0.15147170424461365,0.14341306686401367
15,0.33167731761932373,0.3317468464374542,0.01738530583679676,0.013632410205900669,17.64240837097168,18.684175491333008,0.1517598032951355,0.14402712881565094
16,0.33176949620246887,0.33114486932754517,0.01731843501329422,0.01360299251973629,17.659168243408203,18.693525314331055,0.15204839408397675,0.14421044290065765
17,0.33156031370162964,0.33017781376838684,0.017246142029762268,0.013562168926000595,17.67736053466797,18.706636428833008,0.15235041081905365,0.14462874829769135
18,0.3316011428833008,0.33112961053848267,0.01716696470975876,0.013492647558450699,17.697433471679688,18.729110717773438,0.1526687741279602,0.14526605606079102
19,0.331531822681427,0.32876208424568176,0.017087139189243317,0.013453577645123005,17.717670440673828,18.7417049407959,0.15299750864505768,0.14560163021087646
