,accuracy,val_accuracy,loss,val_loss,psnr,val_psnr,ssim,val_ssim
0,0.3172958195209503,0.32803940773010254,17.067920684814453,12.024945259094238,14.731746673583984,15.950054168701172,0.08140509575605392,0.10712508112192154
1,0.32378262281417847,0.3172062933444977,11.447606086730957,9.701469421386719,16.383760452270508,17.004697799682617,0.12674787640571594,0.12399094551801682
2,0.3204219341278076,0.3109149634838104,10.359284400939941,8.551189422607422,16.880847930908203,17.644201278686523,0.13796143233776093,0.13010595738887787
3,0.31731897592544556,0.30732986330986023,9.843242645263672,7.834194183349609,17.133752822875977,18.09279441833496,0.14292344450950623,0.13459907472133636
4,0.3153681755065918,0.3150845170021057,9.541379928588867,7.482029438018799,17.283802032470703,18.321195602416992,0.14563898742198944,0.1378702074289322
5,0.3136444687843323,0.31756842136383057,9.335707664489746,7.309775352478027,17.384618759155273,18.4292049407959,0.1475512832403183,0.13909849524497986
6,0.3114210367202759,0.3140603303909302,9.188403129577637,7.172507286071777,17.4566707611084,18.52143096923828,0.14894482493400574,0.14047887921333313
7,0.30860304832458496,0.30863869190216064,9.088767051696777,7.101931095123291,17.50603675842285,18.57062339782715,0.14990964531898499,0.14132754504680634
8,0.3055992126464844,0.3020990788936615,9.020855903625488,7.066309452056885,17.540159225463867,18.594026565551758,0.15056583285331726,0.14151029288768768
9,0.3026851415634155,0.2948761582374573,8.971487998962402,7.0452351570129395,17.56510353088379,18.607524871826172,0.15104344487190247,0.14161598682403564
10,0.30014216899871826,0.29436370730400085,8.932290077209473,7.0192999839782715,17.5847225189209,18.62433624267578,0.1514221429824829,0.1421138048171997
11,0.298209011554718,0.2923862934112549,8.892668724060059,6.9898200035095215,17.604665756225586,18.642852783203125,0.15178182721138,0.1428961604833603
12,0.2968204915523529,0.2935088872909546,8.852494239807129,6.9686431884765625,17.624589920043945,18.655498504638672,0.1521369069814682,0.14356397092342377
13,0.295971542596817,0.29833024740219116,8.81141185760498,6.938587188720703,17.644615173339844,18.6734676361084,0.15248672664165497,0.14407677948474884
14,0.295564740896225,0.3038747012615204,8.764578819274902,6.900379180908203,17.66736602783203,18.696151733398438,0.1528715044260025,0.14466959238052368
15,0.29535433650016785,0.301809161901474,8.712394714355469,6.856077671051025,17.69232177734375,18.7231502532959,0.15328562259674072,0.1454741358757019
16,0.2945193350315094,0.2980297803878784,8.660347938537598,6.8252034187316895,17.717090606689453,18.740812301635742,0.1536923199892044,0.1461065113544464
17,0.2928164005279541,0.29531705379486084,8.616257667541504,6.801304340362549,17.738178253173828,18.754642486572266,0.15405111014842987,0.14629516005516052
18,0.29076844453811646,0.29340532422065735,8.577625274658203,6.7820281982421875,17.756982803344727,18.765844345092773,0.15435703098773956,0.14692533016204834
19,0.2884494662284851,0.29105445742607117,8.545015335083008,6.768609523773193,17.77290916442871,18.773759841918945,0.15462669730186462,0.14687491953372955
20,0.28592073917388916,0.2847577631473541,8.51476764678955,6.761450290679932,17.78790855407715,18.777549743652344,0.1548718363046646,0.14691366255283356
21,0.2831292748451233,0.2815704047679901,8.487748146057129,6.756021022796631,17.80133819580078,18.779674530029297,0.1550905555486679,0.14728091657161713
22,0.2801143527030945,0.2789848744869232,8.46229076385498,6.7470269203186035,17.814085006713867,18.78524398803711,0.15529921650886536,0.14743655920028687
23,0.27683913707733154,0.27567559480667114,8.438459396362305,6.743091106414795,17.82600975036621,18.787370681762695,0.15549197793006897,0.1473754644393921
24,0.2733260691165924,0.271837443113327,8.415267944335938,6.7349042892456055,17.837800979614258,18.792884826660156,0.1556730717420578,0.14746209979057312
25,0.26963010430336,0.2675647735595703,8.393474578857422,6.729277610778809,17.848857879638672,18.795963287353516,0.1558537632226944,0.14762820303440094
26,0.26554444432258606,0.2608851194381714,8.371770858764648,6.727633953094482,17.859939575195312,18.79670524597168,0.15602216124534607,0.1476852297782898
27,0.2612363398075104,0.25684040784835815,8.350974082946777,6.723261833190918,17.87061882019043,18.79929542541504,0.1561923325061798,0.14781160652637482
28,0.25665369629859924,0.2522064745426178,8.330814361572266,6.720645904541016,17.88104248046875,18.800952911376953,0.15634803473949432,0.1479244828224182
29,0.25174403190612793,0.24786245822906494,8.310731887817383,6.718082427978516,17.891511917114258,18.802284240722656,0.15650734305381775,0.148076131939888
30,0.24663624167442322,0.24246011674404144,8.29107666015625,6.7198076248168945,17.901762008666992,18.80072784423828,0.1566624492406845,0.148060142993927
31,0.24113713204860687,0.23501306772232056,8.272001266479492,6.71957540512085,17.911739349365234,18.80072021484375,0.1568182110786438,0.1481892317533493
32,0.2352151721715927,0.2324298769235611,8.252140998840332,6.720296859741211,17.922279357910156,18.80003547668457,0.1569744050502777,0.14827466011047363
33,0.22918321192264557,0.2228761613368988,8.233017921447754,6.727535724639893,17.932357788085938,18.7944278717041,0.15712423622608185,0.1484851986169815
